league_id,league_name,match_id,team,opponent,side,result,win,pos1_player,pos1_hero,pos1_lh_5m,pos1_networth_10m,enemy_pos1_player,enemy_pos1_hero,enemy_pos1_networth_10m,pos1_vs_enemy_pos1_diff_10m,enemy_pos3_player,enemy_pos3_hero,enemy_pos3_networth_10m,pos1_vs_enemy_pos3_diff_10m,team_networth_10m,enemy_team_networth_10m,team_networth_diff_10m,pos1_kda_10m,pos1_role_source,enemy_pos1_role_source,enemy_pos3_role_source
19696,DreamLeague Season 29,8814673909,FLCN,GL,Radiant,胜,1,I m Going To Be The Best Carry,luna,28,4917,鬼,muerta,3706,1211,помойка,lycan,3786,1131,18959,13861,5098,1/0/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814673909,GL,FLCN,Dire,负,0,鬼,muerta,27,3706,I m Going To Be The Best Carry,luna,4917,-1211,YeS signature player,mars,4414,-708,13861,18959,-5098,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814748706,PV,RKX,Radiant,胜,1,destroy,tiny,19,3793,abi eja,lone_druid,4512,-719,underrated,dawnbreaker,4204,-411,16149,16269,-120,1/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814748706,RKX,PV,Dire,负,0,abi eja,lone_druid,20,4512,destroy,tiny,3793,719,strafe instructor,abyssal_underlord,3743,769,16269,16149,120,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814775838,PlayTime,Tundra,Radiant,胜,1,VE,windrunner,28,4500,Damn,ursa,4201,299,not human (животное),batrider,2999,1501,16423,14462,1961,2/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814775838,Tundra,PlayTime,Dire,负,0,Damn,ursa,20,4201,VE,windrunner,4500,-299,^,doom_bringer,3355,846,14462,16423,-1961,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814800807,XG,NAVI,Radiant,负,0,区,drow_ranger,27,4267,winter,doom_bringer,4661,-394,ƬψƬ ☢ Sιrιus-妥,centaur,3461,806,17749,15148,2601,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814800807,NAVI,XG,Dire,胜,1,winter,doom_bringer,26,4661,区,drow_ranger,4267,394,¿,dawnbreaker,4609,52,15148,17749,-2601,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814771003,NGX,BetBoom,Radiant,负,0,S,terrorblade,23,3802,Naruto~,kez,4330,-528,Badwater,beastmaster,4618,-816,15271,16950,-1679,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814771003,BetBoom,NGX,Dire,胜,1,Naruto~,kez,23,4330,S,terrorblade,3802,528,malrincyq,axe,4629,-299,16950,15271,1679,2/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814858474,RKX,PV,Radiant,胜,1,abi eja,kez,20,3853,destroy,muerta,5599,-1746,strafe instructor,slardar,3315,538,13939,17373,-3434,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814858474,PV,RKX,Dire,负,0,destroy,muerta,35,5599,abi eja,kez,3853,1746,underrated,primal_beast,3255,2344,17373,13939,3434,3/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814932055,XG,NAVI,Radiant,负,0,,kez,26,3604,winter,faceless_void,4216,-612,ƬψƬ ☢ Sιrιus-妥,abyssal_underlord,3947,-343,17092,16241,851,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814932055,NAVI,XG,Dire,胜,1,winter,faceless_void,24,4216,,kez,3604,612,%y,largo,4941,-725,16241,17092,-851,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814885502,Tundra,PlayTime,Radiant,胜,1,Damn,windrunner,29,4763,VE,muerta,4344,419,^,abyssal_underlord,2752,2011,16226,14599,1627,3/2/5,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814885502,PlayTime,Tundra,Dire,负,0,VE,muerta,24,4344,Damn,windrunner,4763,-419,not human (животное),tidehunter,2690,1654,14599,16226,-1627,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814944245,NGX,BetBoom,Radiant,负,0,rin,medusa,21,3106,Naruto~,muerta,4516,-1410,Badwater,beastmaster,6138,-3032,13862,18350,-4488,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814944245,BetBoom,NGX,Dire,胜,1,Naruto~,muerta,26,4516,rin,medusa,3106,1410,cQR,centaur,4181,335,18350,13862,4488,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814994202,RKX,PV,Radiant,负,0,kj,necrolyte,28,4805,destroy,kez,4792,13,strafe instructor,axe,5595,-790,16116,18447,-2331,1/3/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814994202,PV,RKX,Dire,胜,1,destroy,kez,30,4792,kj,necrolyte,4805,-13,underrated,death_prophet,4417,375,18447,16116,2331,3/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815026096,PlayTime,Tundra,Radiant,负,0,VE,windrunner,29,3727,Damn,kez,4131,-404,not human (животное),shredder,5452,-1725,15293,16560,-1267,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815026096,Tundra,PlayTime,Dire,胜,1,Damn,kez,22,4131,VE,windrunner,3727,404,^,tidehunter,3529,602,16560,15293,1267,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815801127,PlayTime,XG,Radiant,胜,1,VE,necrolyte,33,5485,区,terrorblade,3801,1684,¿,axe,3982,1503,18695,14418,4277,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815801127,XG,PlayTime,Dire,负,0,区,terrorblade,25,3801,VE,necrolyte,5485,-1684,o,brewmaster,3969,-168,14418,18695,-4277,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815854223,PlayTime,Tundra,Radiant,负,0,VE,nevermore,26,4791,Damn,phantom_assassin,3881,910,not human (животное),largo,3563,1228,14879,14942,-63,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815854223,Tundra,PlayTime,Dire,胜,1,Damn,phantom_assassin,23,3881,VE,nevermore,4791,-910,^,beastmaster,2632,1249,14942,14879,63,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815912139,Tundra,XG,Radiant,胜,1,Damn,muerta,23,3875,区,luna,4091,-216,¿,abyssal_underlord,3139,736,15487,14396,1091,3/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815912139,XG,Tundra,Dire,负,0,区,luna,21,4091,Damn,muerta,3875,216,not human (животное),doom_bringer,4664,-573,14396,15487,-1091,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817062805,FLCN,Tundra,Radiant,胜,1,,windrunner,32,3578,Damn,phantom_assassin,4742,-1164,not human (животное),doom_bringer,3888,-310,16049,15169,880,1/1/5,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817062805,Tundra,FLCN,Dire,负,0,Damn,phantom_assassin,32,4742,,windrunner,3578,1164,YeS signature player,tidehunter,4857,-115,15169,16049,-880,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817145578,Tundra,FLCN,Radiant,负,0,Damn,windrunner,24,3686,I m Going To Be The Best Carry,life_stealer,4618,-932,YeS signature player,shredder,3944,-258,14351,15602,-1251,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817145578,FLCN,Tundra,Dire,胜,1,I m Going To Be The Best Carry,life_stealer,33,4618,Damn,windrunner,3686,932,not human (животное),sand_king,3723,895,15602,14351,1251,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817248835,Liquid,PV,Radiant,负,0,[(,windrunner,33,5602,destroy,kez,4701,901,strafe instructor,beastmaster,3754,1848,16073,16628,-555,4/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817248835,PV,Liquid,Dire,胜,1,destroy,kez,27,4701,[(,windrunner,5602,-901,50centaur,tidehunter,3504,1197,16628,16073,555,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817309538,TSpirit,BB,Radiant,胜,1,兜圈。,drow_ranger,30,5072,e,monkey_king,4542,530,Badwater,axe,2801,2271,15230,14325,905,3/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817309538,BB,TSpirit,Dire,负,0,e,monkey_king,29,4542,兜圈。,drow_ranger,5072,-530,n<,pangolier,3012,1530,14325,15230,-905,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817364827,PV,Liquid,Radiant,负,0,destroy,necrolyte,31,5829,yondaime,kez,4386,1443,50centaur,night_stalker,3509,2320,16885,15123,1762,3/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817364827,Liquid,PV,Dire,胜,1,yondaime,kez,26,4386,destroy,necrolyte,5829,-1443,strafe instructor,shredder,3551,835,15123,16885,-1762,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817437213,TSpirit,BB,Radiant,胜,1,Pѵ,nevermore,27,4563,Naruto~,monkey_king,3485,1078,Badwater,largo,3798,765,14966,13781,1185,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817437213,BB,TSpirit,Dire,负,0,Naruto~,monkey_king,21,3485,Pѵ,nevermore,4563,-1078,!/,pangolier,4085,-600,13781,14966,-1185,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817480844,PV,Liquid,Radiant,胜,1,destroy,terrorblade,30,5046,,nevermore,4483,563,50centaur,abyssal_underlord,3450,1596,16186,15903,283,2/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817480844,Liquid,PV,Dire,负,0,,nevermore,31,4483,destroy,terrorblade,5046,-563,strafe instructor,shredder,3163,1320,15903,16186,-283,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817588541,NAVI,Aurora,Radiant,胜,1,PC+,templar_assassin,24,5286,C+,ursa,4265,1021,C+,phoenix,3606,1680,16948,15597,1351,4/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817588541,Aurora,NAVI,Dire,负,0,C+,ursa,24,4265,PC+,templar_assassin,5286,-1021,C+,axe,4364,-99,15597,16948,-1351,0/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817670980,Aurora,NAVI,Radiant,胜,1,tragic,ursa,24,4313,winter,faceless_void,2999,1314,ƬψƬ ☢ Sιrιus-妥,magnataur,3202,1111,16540,13170,3370,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817670980,NAVI,Aurora,Dire,负,0,winter,faceless_void,14,2999,tragic,ursa,4313,-1314,Shenorita`,dawnbreaker,4236,-1237,13170,16540,-3370,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817760291,Aurora,NAVI,Radiant,胜,1,tragic,tiny,19,3822,winter,monkey_king,3806,16,N,shredder,3862,-40,17098,14529,2569,0/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817760291,NAVI,Aurora,Dire,负,0,winter,monkey_king,26,3806,tragic,tiny,3822,-16,Shenorita`,dawnbreaker,4801,-995,14529,17098,-2569,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818236072,Tundra,VP,Radiant,负,0,l\,alchemist,27,5253,nokia,muerta,5106,147,saberlight,axe,3972,1281,15217,15668,-451,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818236072,VP,Tundra,Dire,胜,1,nokia,muerta,30,5106,l\,alchemist,5253,-147,not human (животное),shredder,3705,1401,15668,15217,451,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818298714,VP,Tundra,Radiant,负,0,nokia,luna,22,4194,Damn,muerta,4198,-4,not human (животное),lycan,4760,-566,15399,14843,556,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818298714,Tundra,VP,Dire,胜,1,Damn,muerta,19,4198,nokia,luna,4194,4,saberlight,centaur,3564,634,14843,15399,-556,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818365999,VP,Tundra,Radiant,负,0,nokia,windrunner,31,5066,g\,muerta,4060,1006,Z,tidehunter,2985,2081,17267,14390,2877,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818365999,Tundra,VP,Dire,胜,1,g\,muerta,22,4060,nokia,windrunner,5066,-1006,saberlight,axe,4381,-321,14390,17267,-2877,0/1/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818469042,VG,BB,Radiant,负,0,\,lone_druid,28,4946,`\,drow_ranger,5080,-134,Badwater,dawnbreaker,3231,1715,15790,16564,-774,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818469042,BB,VG,Dire,胜,1,`\,drow_ranger,28,5080,\,lone_druid,4946,134,\,doom_bringer,2765,2315,16564,15790,774,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818592824,BB,VG,Radiant,负,0,Naruto~,muerta,26,3866,Roselia,tiny,3785,81,Bach,pangolier,3884,-18,15108,14650,458,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818592824,VG,BB,Dire,胜,1,Roselia,tiny,18,3785,Naruto~,muerta,3866,-81,p\,dawnbreaker,4249,-464,14650,15108,-458,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818701153,VG,BB,Radiant,负,0,Roselia,terrorblade,25,2875,Naruto~,monkey_king,4541,-1666,Badwater,brewmaster,3766,-891,13325,16033,-2708,0/3/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818701153,BB,VG,Dire,胜,1,Naruto~,monkey_king,28,4541,Roselia,terrorblade,2875,1666,Bach,shredder,3425,1116,16033,13325,2708,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818801707,Liquid,XG,Radiant,负,0,yondaime,tiny,19,3551,区,drow_ranger,4563,-1012,¿,dawnbreaker,4830,-1279,13672,17837,-4165,2/3/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818801707,XG,Liquid,Dire,胜,1,区,drow_ranger,23,4563,yondaime,tiny,3551,1012,50centaur,slardar,3056,1507,17837,13672,4165,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818882603,XG,Liquid,Radiant,负,0,区,faceless_void,20,3952,yondaime,tiny,3648,304,50centaur,tidehunter,3387,565,18473,13962,4511,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818882603,Liquid,XG,Dire,胜,1,yondaime,tiny,20,3648,区,faceless_void,3952,-304,¿,dawnbreaker,5140,-1492,13962,18473,-4511,1/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818947976,XG,Liquid,Radiant,胜,1,区,drow_ranger,22,3893,yondaime,windrunner,4282,-389,50centaur,doom_bringer,3640,253,16336,15762,574,3/2/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818947976,Liquid,XG,Dire,负,0,yondaime,windrunner,27,4282,区,drow_ranger,3893,389,¿,centaur,4545,-263,15762,16336,-574,2/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819416362,NAVI,PlayTime,Radiant,胜,1,obsession,muerta,26,4377,VE,necrolyte,5224,-847,^,largo,3865,512,16235,17192,-957,2/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819416362,PlayTime,NAVI,Dire,负,0,VE,necrolyte,35,5224,obsession,muerta,4377,847,,axe,3628,1596,17192,16235,957,3/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819488294,PlayTime,NAVI,Radiant,胜,1,VE,nevermore,21,4558,obsession,terrorblade,3540,1018,ƬψƬ ☢ Sιrιus-妥,abyssal_underlord,3361,1197,19922,14068,5854,1/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819488294,NAVI,PlayTime,Dire,负,0,obsession,terrorblade,23,3540,VE,nevermore,4558,-1018,ڎ,dark_seer,5647,-2107,14068,19922,-5854,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819559937,PlayTime,NAVI,Radiant,胜,1,VE,nevermore,24,3473,E,windrunner,3337,136,kp,abyssal_underlord,3982,-509,17343,14746,2597,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819559937,NAVI,PlayTime,Dire,负,0,E,windrunner,17,3337,VE,nevermore,3473,-136,^,enigma,5427,-2090,14746,17343,-2597,1/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819659855,FLCN,PV,Radiant,胜,1,I m Going To Be The Best Carry,tiny,26,4763,destroy,viper,4396,367,strafe instructor,dawnbreaker,4425,338,17572,15386,2186,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819659855,PV,FLCN,Dire,负,0,destroy,viper,31,4396,I m Going To Be The Best Carry,tiny,4763,-367,YeS signature player,shredder,2957,1439,15386,17572,-2186,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819762321,PV,FLCN,Radiant,胜,1,destroy,tiny,28,4819,I m Going To Be The Best Carry,lone_druid,4469,350,YeS signature player,mars,3009,1810,16295,14005,2290,3/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819762321,FLCN,PV,Dire,负,0,I m Going To Be The Best Carry,lone_druid,27,4469,destroy,tiny,4819,-350,J6,shredder,3353,1116,14005,16295,-2290,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819831686,FLCN,PV,Radiant,负,0,0,luna,29,4178,destroy,tiny,3914,264,strafe instructor,shredder,2888,1290,15050,14552,498,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819831686,PV,FLCN,Dire,胜,1,destroy,tiny,21,3914,0,luna,4178,-264,@Ѷ,doom_bringer,3935,-21,14552,15050,-498,0/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819933287,Aurora,TSpirit,Radiant,负,0,tragic,life_stealer,19,3991,兜圈。,nevermore,5030,-1039,pos3jungler,snapfire,4058,-67,13739,16381,-2642,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819933287,TSpirit,Aurora,Dire,胜,1,兜圈。,nevermore,32,5030,tragic,life_stealer,3991,1039,-,doom_bringer,3438,1592,16381,13739,2642,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820011939,TSpirit,Aurora,Radiant,负,0,兜圈。,furion,22,4378,tragic,doom_bringer,4120,258,HD,axe,5419,-1041,14766,16913,-2147,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820011939,Aurora,TSpirit,Dire,胜,1,tragic,doom_bringer,27,4120,兜圈。,furion,4378,-258,pos3jungler,mars,4038,82,16913,14766,2147,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820090629,TSpirit,Aurora,Radiant,胜,1,p9,alchemist,28,3932,z,windrunner,4242,-310,Shenorita`,dawnbreaker,4855,-923,13904,17148,-3244,0/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820090629,Aurora,TSpirit,Dire,负,0,z,windrunner,28,4242,p9,alchemist,3932,310,`3,primal_beast,3032,1210,17148,13904,3244,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820614299,XG,Tundra,Radiant,负,0,,terrorblade,22,4329,lA,kez,3700,629,PE,shredder,4038,291,15735,14345,1390,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820614299,Tundra,XG,Dire,胜,1,lA,kez,18,3700,,terrorblade,4329,-629,r,beastmaster,4844,-1144,14345,15735,-1390,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820696424,Tundra,XG,Radiant,负,0,0,muerta,27,3882,,furion,4190,-308,x$,shredder,4000,-118,15219,16034,-815,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820696424,XG,Tundra,Dire,胜,1,,furion,19,4190,0,muerta,3882,308,%,necrolyte,4284,-94,16034,15219,815,1/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820791846,XG,Tundra,Radiant,负,0,"""7",terrorblade,15,3414,Pr+,doom_bringer,4344,-930,not human (животное),necrolyte,5431,-2017,15986,16919,-933,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820791846,Tundra,XG,Dire,胜,1,Pr+,doom_bringer,21,4344,"""7",terrorblade,3414,930,+,axe,4663,-319,16919,15986,933,0/0/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820939983,PlayTime,BB,Radiant,负,0,p5/,tiny,19,4477,07,alchemist,4355,122,0g7,beastmaster,4144,333,15240,16432,-1192,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820939983,BB,PlayTime,Dire,胜,1,07,alchemist,20,4355,p5/,tiny,4477,-122,k,dawnbreaker,3886,469,16432,15240,1192,2/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821039753,PlayTime,BB,Radiant,胜,1,0o,monkey_king,26,4513,,tiny,4231,282,+)܎,beastmaster,4417,96,16004,17348,-1344,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821039753,BB,PlayTime,Dire,负,0,,tiny,26,4231,0o,monkey_king,4513,-282,8)܎,abyssal_underlord,3766,465,17348,16004,1344,1/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821169334,PlayTime,BB,Radiant,胜,1,p؎,necrolyte,22,4561,,monkey_king,4084,477,I6a,abyssal_underlord,3574,987,16491,16212,279,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821169334,BB,PlayTime,Dire,负,0,,monkey_king,20,4084,p؎,necrolyte,4561,-477,O,lycan,3744,340,16212,16491,-279,0/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821255705,Aurora,Tundra,Radiant,胜,1,`r,windrunner,26,4696,Damn,ursa,4462,234,@,largo,3344,1352,15596,15013,583,2/0/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821255705,Tundra,Aurora,Dire,负,0,Damn,ursa,27,4462,`r,windrunner,4696,-234,_n,shredder,3713,749,15013,15596,-583,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821342421,Tundra,Aurora,Radiant,负,0,@,nevermore,25,5363,@Ò,tiny,5110,253,?,shredder,3536,1827,17142,15708,1434,3/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821342421,Aurora,Tundra,Dire,胜,1,@Ò,tiny,27,5110,@,nevermore,5363,-253,`@,lycan,3779,1331,15708,17142,-1434,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821954344,PlayTime,FLCN,Radiant,负,0,@+S,nevermore,24,4069,@arR,life_stealer,3814,255,YeS signature player,doom_bringer,3268,801,16580,15027,1553,0/2/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821954344,FLCN,PlayTime,Dire,胜,1,@arR,life_stealer,30,3814,@+S,nevermore,4069,-255,^,largo,3661,153,15027,16580,-1553,0/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822088303,PlayTime,FLCN,Radiant,负,0,P2S,nevermore,27,4946,I m Going To Be The Best Carry,tiny,3541,1405,YeS signature player,tidehunter,2860,2086,16337,14044,2293,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822088303,FLCN,PlayTime,Dire,胜,1,I m Going To Be The Best Carry,tiny,24,3541,P2S,nevermore,4946,-1405,^,viper,4204,-663,14044,16337,-2293,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822238357,TSpirit,PV,Radiant,胜,1,V,faceless_void,18,3934,destroy,kez,4430,-496,strafe instructor,dawnbreaker,3529,405,17714,13738,3976,0/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822238357,PV,TSpirit,Dire,负,0,destroy,kez,28,4430,V,faceless_void,3934,496,pos3jungler,doom_bringer,3687,743,13738,17714,-3976,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822330030,PV,TSpirit,Radiant,胜,1,destroy,kez,32,4679,兜圈。,alchemist,3774,905,pos3jungler,largo,2879,1800,17059,13027,4032,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822330030,TSpirit,PV,Dire,负,0,兜圈。,alchemist,16,3774,destroy,kez,4679,-905,strafe instructor,beastmaster,4142,-368,13027,17059,-4032,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822412074,PV,TSpirit,Radiant,胜,1,destroy,kez,27,4785,兜圈。,doom_bringer,4736,49,pos3jungler,slardar,3192,1593,16079,15217,862,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822412074,TSpirit,PV,Dire,负,0,兜圈。,doom_bringer,18,4736,destroy,kez,4785,-49,strafe instructor,viper,3707,1029,15217,16079,-862,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822520406,Aurora,FLCN,Radiant,胜,1,CV,lone_druid,27,5475,I m Going To Be The Best Carry,windrunner,4411,1064,YeS signature player,shredder,3141,2334,17026,14189,2837,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822520406,FLCN,Aurora,Dire,负,0,I m Going To Be The Best Carry,windrunner,35,4411,CV,lone_druid,5475,-1064,Shenorita`,slardar,3288,1123,14189,17026,-2837,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822593932,FLCN,Aurora,Radiant,负,0,I m Going To Be The Best Carry,life_stealer,26,3899,tragic,ursa,4707,-808,`eV,axe,5092,-1193,14273,18008,-3735,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822593932,Aurora,FLCN,Dire,胜,1,tragic,ursa,26,4707,I m Going To Be The Best Carry,life_stealer,3899,808,\V,tidehunter,3064,1643,18008,14273,3735,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823502263,Aurora,TSpirit,Radiant,胜,1,A Narrow Escape,faceless_void,25,4859,WV,alchemist,5137,-278,V,primal_beast,2984,1875,16650,14514,2136,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823502263,TSpirit,Aurora,Dire,负,0,WV,alchemist,23,5137,A Narrow Escape,faceless_void,4859,278,=S,doom_bringer,4082,1055,14514,16650,-2136,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823581121,TSpirit,Aurora,Radiant,负,0,V,faceless_void,22,3122,V,naga_siren,4118,-996,R>S,shredder,5381,-2259,14106,16902,-2796,0/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823581121,Aurora,TSpirit,Dire,胜,1,V,naga_siren,19,4118,V,faceless_void,3122,996,ĆV,legion_commander,4501,-383,16902,14106,2796,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823789680,PV,Aurora,Radiant,胜,1,4T,nevermore,28,4888,БV,tiny,4412,476,V,shredder,2223,2665,14142,14694,-552,2/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823789680,Aurora,PV,Dire,负,0,БV,tiny,24,4412,4T,nevermore,4888,-476,D4T,slardar,3415,997,14694,14142,552,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823904596,PV,Aurora,Radiant,负,0,4U,nevermore,28,4785,;S,tiny,3905,880,Shenorita`,shredder,2522,2263,16806,15121,1685,2/1/0,league_roster,league_roster,league_roster
